[00:00:00] Build started
[00:00:02] git clone -q -n --branch=0.1.0 https://github.com/con/tinuous.git /home/appveyor/projects/tinuous
[00:00:02] git checkout -qf 0.1.0
[00:00:03] Running "install" scripts
[00:00:03] $HOME/venv$PY/bin/python -m pip install --upgrade pip wheel
[00:00:05] Requirement already satisfied: pip in /home/appveyor/venv3.8.6/lib/python3.8/site-packages (20.3.1)
[00:00:07] Requirement already satisfied: wheel in /home/appveyor/venv3.8.6/lib/python3.8/site-packages (0.36.1)
[00:00:09] Collecting pip
[00:00:09]   Downloading pip-21.1-py3-none-any.whl (1.5 MB)
[00:00:09] 
[00:00:09]      |▏                               | 10 kB 21.1 MB/s eta 0:00:01
[00:00:09]      |█████████████████▍              | 839 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████▋              | 849 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████▉              | 860 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████              | 870 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████▏             | 880 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████▍             | 890 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████▋             | 901 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████▉             | 911 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████             | 921 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████▎            | 931 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████▌            | 942 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████▊            | 952 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████            | 962 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████▏           | 972 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████▎           | 983 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████▌           | 993 kB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████▊           | 1.0 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████           | 1.0 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████▏          | 1.0 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████▍          | 1.0 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████▋          | 1.0 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████▉          | 1.1 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████          | 1.1 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████▎         | 1.1 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████▌         | 1.1 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████▋         | 1.1 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████▉         | 1.1 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████         | 1.1 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████▎        | 1.1 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████▌        | 1.1 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████▊        | 1.1 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████████        | 1.2 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████████▏       | 1.2 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████████▍       | 1.2 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████████▋       | 1.2 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████████▉       | 1.2 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████████       | 1.2 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████████▏      | 1.2 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████████▍      | 1.2 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████████▋      | 1.2 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████████▉      | 1.2 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████████      | 1.3 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████████▎     | 1.3 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████████▌     | 1.3 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████████▊     | 1.3 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████████     | 1.3 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████████     | 1.3 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████████▎    | 1.3 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████████▌    | 1.3 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████████▊    | 1.3 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████████████    | 1.4 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████████████▏   | 1.4 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████████████▍   | 1.4 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████████████▋   | 1.4 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████████████▉   | 1.4 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████████████   | 1.4 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████████████▎  | 1.4 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████████████▍  | 1.4 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████████████▋  | 1.4 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |█████████████████████████████▉  | 1.4 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████████████  | 1.5 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████████████▎ | 1.5 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████████████▌ | 1.5 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |██████████████████████████████▊ | 1.5 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████████████ | 1.5 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████████████▏| 1.5 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████████████▍| 1.5 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████████████▋| 1.5 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |███████████████████████████████▊| 1.5 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████████████████| 1.5 MB 6.5 MB/s eta 0:00:01
[00:00:09]      |████████████████████████████████| 1.5 MB 6.5 MB/s 
[00:00:09] Collecting wheel
[00:00:09]   Downloading wheel-0.36.2-py2.py3-none-any.whl (35 kB)
[00:00:09] Installing collected packages: wheel, pip
[00:00:09]   Attempting uninstall: wheel
[00:00:09]     Found existing installation: wheel 0.36.1
[00:00:09]     Uninstalling wheel-0.36.1:
[00:00:09]       Successfully uninstalled wheel-0.36.1
[00:00:09]   Attempting uninstall: pip
[00:00:09]     Found existing installation: pip 20.3.1
[00:00:09]     Uninstalling pip-20.3.1:
[00:00:10]       Successfully uninstalled pip-20.3.1
[00:00:11] Successfully installed pip-21.1 wheel-0.36.2
[00:00:12] $HOME/venv$PY/bin/python -m pip install -r requirements.txt
[00:00:12] ERROR: Could not open requirements file: [Errno 2] No such file or directory: 'requirements.txt'
[00:00:13] Command exited with code 1
[00:00:13] Build failed
